id,number,type,date,time,scheduled_laps,is_cancelled,point_system_id,round_id
973,2,R,1979-08-26,,,f,12,325
977,1,QB,1979-09-07,,,f,1,326
976,2,R,1979-09-09,,,f,12,326
980,1,QB,1979-09-28,,,f,1,327
979,2,R,1979-09-30,,,f,12,327
983,1,QB,1979-10-05,,,f,1,328
982,2,R,1979-10-07,,,f,12,328
986,1,QB,1980-01-11,,,f,1,329
985,2,R,1980-01-13,,,f,13,329
989,1,QB,1980-01-25,,,f,1,330
988,2,R,1980-01-27,,,f,13,330
992,1,QB,1980-02-28,,,f,1,331
991,2,R,1980-03-01,,,f,13,331
995,1,QB,1980-03-28,,,f,1,332
994,2,R,1980-03-30,,,f,13,332
998,1,QB,1980-05-02,,,f,1,333
997,2,R,1980-05-04,,,f,13,333
1001,1,QB,1980-05-15,,,f,1,334
1000,2,R,1980-05-18,,,f,13,334
1004,1,QB,1980-06-27,,,f,1,335
1003,2,R,1980-06-29,,,f,13,335
1007,1,QB,1980-07-11,,,f,1,336
1006,2,R,1980-07-13,,,f,13,336
1010,1,QB,1980-08-08,,,f,1,337
1009,2,R,1980-08-10,,,f,13,337
1013,1,QB,1980-08-15,,,f,1,338
1012,2,R,1980-08-17,,,f,13,338
1016,1,QB,1980-08-29,,,f,1,339
1015,2,R,1980-08-31,,,f,13,339
1019,1,QB,1980-09-12,,,f,1,340
1018,2,R,1980-09-14,,,f,13,340
1022,1,QB,1980-09-26,,,f,1,341
1021,2,R,1980-09-28,,,f,13,341
1025,1,QB,1980-10-03,,,f,1,342
1024,2,R,1980-10-05,,,f,13,342
1028,1,QB,1981-03-13,,,f,1,343
1027,2,R,1981-03-15,,,f,13,343
1031,1,QB,1981-03-27,,,f,1,344
1030,2,R,1981-03-29,,,f,13,344
1034,1,QB,1981-04-10,,,f,1,345
1033,2,R,1981-04-12,,,f,13,345
1037,1,QB,1981-05-01,,,f,1,346
1036,2,R,1981-05-03,,,f,13,346
1040,1,QB,1981-05-15,,,f,1,347
1039,2,R,1981-05-17,,,f,13,347
1043,1,QB,1981-05-28,,,f,1,348
1042,2,R,1981-05-31,,,f,13,348
1046,1,QB,1981-06-19,,,f,1,349
1045,2,R,1981-06-21,,,f,13,349
1049,1,QB,1981-07-03,,,f,1,350
1048,2,R,1981-07-05,,,f,13,350
1052,1,QB,1981-07-16,,,f,1,351
1051,2,R,1981-07-18,,,f,13,351
1055,1,QB,1981-07-31,,,f,1,352
1054,2,R,1981-08-02,,,f,13,352
1058,1,QB,1981-08-14,,,f,1,353
1057,2,R,1981-08-16,,,f,13,353
1061,1,QB,1981-08-28,,,f,1,354
1060,2,R,1981-08-30,,,f,13,354
1064,1,QB,1981-09-11,,,f,1,355
1063,2,R,1981-09-13,,,f,13,355
1067,1,QB,1981-09-25,,,f,1,356
1066,2,R,1981-09-27,,,f,13,356
1070,1,QB,1981-10-15,,,f,1,357
1069,2,R,1981-10-17,,,f,13,357
1073,1,QB,1982-01-21,,,f,1,358
1072,2,R,1982-01-23,,,f,13,358
1076,1,QB,1982-03-19,,,f,1,359
1075,2,R,1982-03-21,,,f,13,359
1079,1,QB,1982-04-02,,,f,1,360
1078,2,R,1982-04-04,,,f,13,360
1082,1,QB,1982-04-23,,,f,1,361
1081,2,R,1982-04-25,,,f,13,361
1085,1,QB,1982-05-07,,,f,1,362
1084,2,R,1982-05-09,,,f,13,362
1088,1,QB,1982-05-20,,,f,1,363
1087,2,R,1982-05-23,,,f,13,363
1091,1,QB,1982-06-04,,,f,1,364
1090,2,R,1982-06-06,,,f,13,364
1094,1,QB,1982-06-11,,,f,1,365
1093,2,R,1982-06-13,,,f,13,365
1097,1,QB,1982-07-01,,,f,1,366
1096,2,R,1982-07-03,,,f,13,366
1100,1,QB,1982-07-16,,,f,1,367
1099,2,R,1982-07-18,,,f,13,367
1103,1,QB,1982-07-23,,,f,1,368
1102,2,R,1982-07-25,,,f,13,368
1106,1,QB,1982-08-06,,,f,1,369
1105,2,R,1982-08-08,,,f,13,369
1109,1,QB,1982-08-13,,,f,1,370
1108,2,R,1982-08-15,,,f,13,370
1112,1,QB,1982-08-27,,,f,1,371
1111,2,R,1982-08-29,,,f,13,371
1115,1,QB,1982-09-10,,,f,1,372
1114,2,R,1982-09-12,,,f,13,372
1118,1,QB,1982-09-23,,,f,1,373
1117,2,R,1982-09-25,,,f,13,373
1121,1,QB,1983-03-11,,,f,1,374
1120,2,R,1983-03-13,,,f,13,374
1124,1,QB,1983-03-25,,,f,1,375
1123,2,R,1983-03-27,,,f,13,375
1127,1,QB,1983-04-15,,,f,1,376
1126,2,R,1983-04-17,,,f,13,376
1130,1,QB,1983-04-29,,,f,1,377
1129,2,R,1983-05-01,,,f,13,377
1133,1,QB,1983-05-12,,,f,1,378
1132,2,R,1983-05-15,,,f,13,378
1136,1,QB,1983-05-20,,,f,1,379
1135,2,R,1983-05-22,,,f,13,379
1139,1,QB,1983-06-03,,,f,1,380
1138,2,R,1983-06-05,,,f,13,380
1142,1,QB,1983-06-10,,,f,1,381
1141,2,R,1983-06-12,,,f,13,381
1145,1,QB,1983-07-14,,,f,1,382
1144,2,R,1983-07-16,,,f,13,382
1148,1,QB,1983-08-05,,,f,1,383
1147,2,R,1983-08-07,,,f,13,383
1151,1,QB,1983-08-12,,,f,1,384
1150,2,R,1983-08-14,,,f,13,384
1154,1,QB,1983-08-26,,,f,1,385
1153,2,R,1983-08-28,,,f,13,385
1157,1,QB,1983-09-09,,,f,1,386
1156,2,R,1983-09-11,,,f,13,386
1160,1,QB,1983-09-23,,,f,1,387
1159,2,R,1983-09-25,,,f,13,387
1163,1,QB,1983-10-13,,,f,1,388
1162,2,R,1983-10-15,,,f,13,388
1166,1,QB,1984-03-23,,,f,1,389
1165,2,R,1984-03-25,,,f,13,389
1169,1,QB,1984-04-05,,,f,1,390
1168,2,R,1984-04-07,,,f,13,390
1172,1,QB,1984-04-27,,,f,1,391
1171,2,R,1984-04-29,,,f,13,391
1175,1,QB,1984-05-04,,,f,1,392
1174,2,R,1984-05-06,,,f,13,392
1178,1,QB,1984-05-18,,,f,1,393
1177,2,R,1984-05-20,,,f,13,393
1181,1,QB,1984-05-31,,,f,1,394
1180,2,R,1984-06-03,,,f,13,394
1184,1,QB,1984-06-15,,,f,1,395
1183,2,R,1984-06-17,,,f,13,395
1187,1,QB,1984-06-22,,,f,1,396
1186,2,R,1984-06-24,,,f,13,396
1190,1,QB,1984-07-06,,,f,1,397
1189,2,R,1984-07-08,,,f,13,397
1193,1,QB,1984-07-20,,,f,1,398
1192,2,R,1984-07-22,,,f,13,398
1196,1,QB,1984-08-03,,,f,1,399
1195,2,R,1984-08-05,,,f,13,399
1199,1,QB,1984-08-17,,,f,1,400
1198,2,R,1984-08-19,,,f,13,400
1202,1,QB,1984-08-24,,,f,1,401
1201,2,R,1984-08-26,,,f,13,401
1205,1,QB,1984-09-07,,,f,1,402
1204,2,R,1984-09-09,,,f,13,402
1208,1,QB,1984-10-05,,,f,1,403
1207,2,R,1984-10-07,,,f,13,403
1211,1,QB,1984-10-19,,,f,1,404
1210,2,R,1984-10-21,,,f,13,404
1214,1,QB,1985-04-05,,,f,1,405
1213,2,R,1985-04-07,,,f,13,405
1217,1,QB,1985-04-19,,,f,1,406
1216,2,R,1985-04-21,,,f,13,406
1220,1,QB,1985-05-03,,,f,1,407
1219,2,R,1985-05-05,,,f,13,407
1223,1,QB,1985-05-16,,,f,1,408
1222,2,R,1985-05-19,,,f,13,408
1226,1,QB,1985-06-14,,,f,1,409
1225,2,R,1985-06-16,,,f,13,409
1229,1,QB,1985-06-21,,,f,1,410
1228,2,R,1985-06-23,,,f,13,410
1232,1,QB,1985-07-05,,,f,1,411
1231,2,R,1985-07-07,,,f,13,411
1235,1,QB,1985-07-19,,,f,1,412
1234,2,R,1985-07-21,,,f,13,412
1238,1,QB,1985-08-02,,,f,1,413
1237,2,R,1985-08-04,,,f,13,413
1241,1,QB,1985-08-16,,,f,1,414
1240,2,R,1985-08-18,,,f,13,414
1244,1,QB,1985-08-23,,,f,1,415
1243,2,R,1985-08-25,,,f,13,415
1247,1,QB,1985-09-06,,,f,1,416
1246,2,R,1985-09-08,,,f,13,416
1250,1,QB,1985-09-13,,,f,1,417
1249,2,R,1985-09-15,,,f,13,417
1253,1,QB,1985-10-04,,,f,1,418
1252,2,R,1985-10-06,,,f,13,418
1256,1,QB,1985-10-17,,,f,1,419
1255,2,R,1985-10-19,,,f,13,419
1259,1,QB,1985-11-01,,,f,1,420
1258,2,R,1985-11-03,,,f,13,420
1262,1,QB,1986-03-21,,,f,1,421
1261,2,R,1986-03-23,,,f,13,421
1265,1,QB,1986-04-11,,,f,1,422
1264,2,R,1986-04-13,,,f,13,422
1268,1,QB,1986-04-25,,,f,1,423
1267,2,R,1986-04-27,,,f,13,423
1271,1,QB,1986-05-08,,,f,1,424
1270,2,R,1986-05-11,,,f,13,424
1274,1,QB,1986-05-23,,,f,1,425
1273,2,R,1986-05-25,,,f,13,425
1277,1,QB,1986-06-13,,,f,1,426
1276,2,R,1986-06-15,,,f,13,426
1280,1,QB,1986-06-20,,,f,1,427
1279,2,R,1986-06-22,,,f,13,427
1283,1,QB,1986-07-04,,,f,1,428
1282,2,R,1986-07-06,,,f,13,428
1286,1,QB,1986-07-11,,,f,1,429
1285,2,R,1986-07-13,,,f,13,429
1289,1,QB,1986-07-25,,,f,1,430
1288,2,R,1986-07-27,,,f,13,430
1292,1,QB,1986-08-08,,,f,1,431
1291,2,R,1986-08-10,,,f,13,431
1295,1,QB,1986-08-15,,,f,1,432
1294,2,R,1986-08-17,,,f,13,432
1298,1,QB,1986-09-05,,,f,1,433
1297,2,R,1986-09-07,,,f,13,433
1301,1,QB,1986-09-19,,,f,1,434
1300,2,R,1986-09-21,,,f,13,434
1304,1,QB,1986-10-10,,,f,1,435
1303,2,R,1986-10-12,,,f,13,435
1307,1,QB,1986-10-24,,,f,1,436
1306,2,R,1986-10-26,,,f,13,436
1310,1,QB,1987-04-10,,,f,1,437
1309,2,R,1987-04-12,,,f,13,437
1313,1,QB,1987-05-01,,,f,1,438
1312,2,R,1987-05-03,,,f,13,438
1316,1,QB,1987-05-15,,,f,1,439
1315,2,R,1987-05-17,,,f,13,439
1319,1,QB,1987-05-28,,,f,1,440
1318,2,R,1987-05-31,,,f,13,440
1322,1,QB,1987-06-19,,,f,1,441
1321,2,R,1987-06-21,,,f,13,441
1325,1,QB,1987-07-03,,,f,1,442
1324,2,R,1987-07-05,,,f,13,442
1328,1,QB,1987-07-10,,,f,1,443
1327,2,R,1987-07-12,,,f,13,443
1331,1,QB,1987-07-24,,,f,1,444
1330,2,R,1987-07-26,,,f,13,444
1334,1,QB,1987-08-07,,,f,1,445
1333,2,R,1987-08-09,,,f,13,445
1337,1,QB,1987-08-14,,,f,1,446
1336,2,R,1987-08-16,,,f,13,446
1340,1,QB,1987-09-04,,,f,1,447
1339,2,R,1987-09-06,,,f,13,447
1343,1,QB,1987-09-18,,,f,1,448
1342,2,R,1987-09-20,,,f,13,448
1346,1,QB,1987-09-25,,,f,1,449
1345,2,R,1987-09-27,,,f,13,449
1349,1,QB,1987-10-16,,,f,1,450
1348,2,R,1987-10-18,,,f,13,450
1352,1,QB,1987-10-30,,,f,1,451
1351,2,R,1987-11-01,,,f,13,451
1355,1,QB,1987-11-13,,,f,1,452
1354,2,R,1987-11-15,,,f,13,452
1358,1,QB,1988-04-01,,,f,1,453
1357,2,R,1988-04-03,,,f,13,453
1361,1,QB,1988-04-29,,,f,1,454
1360,2,R,1988-05-01,,,f,13,454
1364,1,QB,1988-05-12,,,f,1,455
1363,2,R,1988-05-15,,,f,13,455
1367,1,QB,1988-05-27,,,f,1,456
1366,2,R,1988-05-29,,,f,13,456
1370,1,QB,1988-06-10,,,f,1,457
1369,2,R,1988-06-12,,,f,13,457
1373,1,QB,1988-06-17,,,f,1,458
1372,2,R,1988-06-19,,,f,13,458
1376,1,QB,1988-07-01,,,f,1,459
1375,2,R,1988-07-03,,,f,13,459
1379,1,QB,1988-07-08,,,f,1,460
1378,2,R,1988-07-10,,,f,13,460
1382,1,QB,1988-07-22,,,f,1,461
1381,2,R,1988-07-24,,,f,13,461
1385,1,QB,1988-08-05,,,f,1,462
1384,2,R,1988-08-07,,,f,13,462
1388,1,QB,1988-08-26,,,f,1,463
1387,2,R,1988-08-28,,,f,13,463
1391,1,QB,1988-09-09,,,f,1,464
1390,2,R,1988-09-11,,,f,13,464
1394,1,QB,1988-09-23,,,f,1,465
1393,2,R,1988-09-25,,,f,13,465
1397,1,QB,1988-09-30,,,f,1,466
1396,2,R,1988-10-02,,,f,13,466
1400,1,QB,1988-10-28,,,f,1,467
1399,2,R,1988-10-30,,,f,13,467
1403,1,QB,1988-11-11,,,f,1,468
1402,2,R,1988-11-13,,,f,13,468
1406,1,QB,1989-03-24,,,f,1,469
1405,2,R,1989-03-26,,,f,13,469
1409,1,QB,1989-04-21,,,f,1,470
1408,2,R,1989-04-23,,,f,13,470
1412,1,QB,1989-05-04,,,f,1,471
1411,2,R,1989-05-07,,,f,13,471
1415,1,QB,1989-05-26,,,f,1,472
1414,2,R,1989-05-28,,,f,13,472
1418,1,QB,1989-06-02,,,f,1,473
1417,2,R,1989-06-04,,,f,13,473
1421,1,QB,1989-06-16,,,f,1,474
1420,2,R,1989-06-18,,,f,13,474
1424,1,QB,1989-07-07,,,f,1,475
1423,2,R,1989-07-09,,,f,13,475
1427,1,QB,1989-07-14,,,f,1,476
1426,2,R,1989-07-16,,,f,13,476
1430,1,QB,1989-07-28,,,f,1,477
1429,2,R,1989-07-30,,,f,13,477
1433,1,QB,1989-08-11,,,f,1,478
1432,2,R,1989-08-13,,,f,13,478
1436,1,QB,1989-08-25,,,f,1,479
1435,2,R,1989-08-27,,,f,13,479
1439,1,QB,1989-09-08,,,f,1,480
1438,2,R,1989-09-10,,,f,13,480
1442,1,QB,1989-09-22,,,f,1,481
1441,2,R,1989-09-24,,,f,13,481
1445,1,QB,1989-09-29,,,f,1,482
1444,2,R,1989-10-01,,,f,13,482
1448,1,QB,1989-10-20,,,f,1,483
1447,2,R,1989-10-22,,,f,13,483
1451,1,QB,1989-11-03,,,f,1,484
1450,2,R,1989-11-05,,,f,13,484
1454,1,QB,1990-03-09,,,f,1,485
1453,2,R,1990-03-11,,,f,13,485
1457,1,QB,1990-03-23,,,f,1,486
1456,2,R,1990-03-25,,,f,13,486
1460,1,QB,1990-05-11,,,f,1,487
1459,2,R,1990-05-13,,,f,13,487
1463,1,QB,1990-05-24,,,f,1,488
1462,2,R,1990-05-27,,,f,13,488
1466,1,QB,1990-06-08,,,f,1,489
1465,2,R,1990-06-10,,,f,13,489
1469,1,QB,1990-06-22,,,f,1,490
1468,2,R,1990-06-24,,,f,13,490
1472,1,QB,1990-07-06,,,f,1,491
1471,2,R,1990-07-08,,,f,13,491
1475,1,QB,1990-07-13,,,f,1,492
1474,2,R,1990-07-15,,,f,13,492
1478,1,QB,1990-07-27,,,f,1,493
1477,2,R,1990-07-29,,,f,13,493
1481,1,QB,1990-08-10,,,f,1,494
1480,2,R,1990-08-12,,,f,13,494
1484,1,QB,1990-08-24,,,f,1,495
1483,2,R,1990-08-26,,,f,13,495
1487,1,QB,1990-09-07,,,f,1,496
1486,2,R,1990-09-09,,,f,13,496
1490,1,QB,1990-09-21,,,f,1,497
1489,2,R,1990-09-23,,,f,13,497
1493,1,QB,1990-09-28,,,f,1,498
1492,2,R,1990-09-30,,,f,13,498
1496,1,QB,1990-10-19,,,f,1,499
1495,2,R,1990-10-21,,,f,13,499
1499,1,QB,1990-11-02,,,f,1,500
1498,2,R,1990-11-04,,,f,13,500
1502,1,QB,1991-03-08,,,f,1,501
1501,2,R,1991-03-10,,,f,14,501
1505,1,QB,1991-03-22,,,f,1,502
1504,2,R,1991-03-24,,,f,14,502
1508,1,QB,1991-04-26,,,f,1,503
1507,2,R,1991-04-28,,,f,14,503
1511,1,QB,1991-05-09,,,f,1,504
1510,2,R,1991-05-12,,,f,14,504
1514,1,QB,1991-05-31,,,f,1,505
1513,2,R,1991-06-02,,,f,14,505
1517,1,QB,1991-06-14,,,f,1,506
1516,2,R,1991-06-16,,,f,14,506
1520,1,QB,1991-07-05,,,f,1,507
1519,2,R,1991-07-07,,,f,14,507
1523,1,QB,1991-07-12,,,f,1,508
1522,2,R,1991-07-14,,,f,14,508
1526,1,QB,1991-07-26,,,f,1,509
1525,2,R,1991-07-28,,,f,14,509
1529,1,QB,1991-08-09,,,f,1,510
1528,2,R,1991-08-11,,,f,14,510
1532,1,QB,1991-08-23,,,f,1,511
1531,2,R,1991-08-25,,,f,14,511
1535,1,QB,1991-09-06,,,f,1,512
1534,2,R,1991-09-08,,,f,14,512
1538,1,QB,1991-09-20,,,f,1,513
1537,2,R,1991-09-22,,,f,14,513
1541,1,QB,1991-09-27,,,f,1,514
1540,2,R,1991-09-29,,,f,14,514
1544,1,QB,1991-10-18,,,f,1,515
1543,2,R,1991-10-20,,,f,14,515
1547,1,QB,1991-11-01,,,f,1,516
1546,2,R,1991-11-03,,,f,14,516
1550,1,QB,1992-02-28,,,f,1,517
1549,2,R,1992-03-01,,,f,14,517
1553,1,QB,1992-03-20,,,f,1,518
1552,2,R,1992-03-22,,,f,14,518
1556,1,QB,1992-04-03,,,f,1,519
1555,2,R,1992-04-05,,,f,14,519
1559,1,QB,1992-05-01,,,f,1,520
1558,2,R,1992-05-03,,,f,14,520
1562,1,QB,1992-05-15,,,f,1,521
1561,2,R,1992-05-17,,,f,14,521
1565,1,QB,1992-05-28,,,f,1,522
1564,2,R,1992-05-31,,,f,14,522
1568,1,QB,1992-06-12,,,f,1,523
1567,2,R,1992-06-14,,,f,14,523
1571,1,QB,1992-07-03,,,f,1,524
1570,2,R,1992-07-05,,,f,14,524
1574,1,QB,1992-07-10,,,f,1,525
1573,2,R,1992-07-12,,,f,14,525
1577,1,QB,1992-07-24,,,f,1,526
1576,2,R,1992-07-26,,,f,14,526
1580,1,QB,1992-08-14,,,f,1,527
1579,2,R,1992-08-16,,,f,14,527
1583,1,QB,1992-08-28,,,f,1,528
1582,2,R,1992-08-30,,,f,14,528
1586,1,QB,1992-09-11,,,f,1,529
1585,2,R,1992-09-13,,,f,14,529
1589,1,QB,1992-09-25,,,f,1,530
1588,2,R,1992-09-27,,,f,14,530
1592,1,QB,1992-10-23,,,f,1,531
1591,2,R,1992-10-25,,,f,14,531
1595,1,QB,1992-11-06,,,f,1,532
1594,2,R,1992-11-08,,,f,14,532
1598,1,QB,1993-03-12,,,f,1,533
1597,2,R,1993-03-14,,,f,14,533
1601,1,QB,1993-03-26,,,f,1,534
1600,2,R,1993-03-28,,,f,14,534
1604,1,QB,1993-04-09,,,f,1,535
1603,2,R,1993-04-11,,,f,14,535
1607,1,QB,1993-04-23,,,f,1,536
1606,2,R,1993-04-25,,,f,14,536
1610,1,QB,1993-05-07,,,f,1,537
1609,2,R,1993-05-09,,,f,14,537
1613,1,QB,1993-05-20,,,f,1,538
1612,2,R,1993-05-23,,,f,14,538
1616,1,QB,1993-06-11,,,f,1,539
1615,2,R,1993-06-13,,,f,14,539
1619,1,QB,1993-07-02,,,f,1,540
1618,2,R,1993-07-04,,,f,14,540
1622,1,QB,1993-07-09,,,f,1,541
1621,2,R,1993-07-11,,,f,14,541
1625,1,QB,1993-07-23,,,f,1,542
1624,2,R,1993-07-25,,,f,14,542
1628,1,QB,1993-08-13,,,f,1,543
1627,2,R,1993-08-15,,,f,14,543
1631,1,QB,1993-08-27,,,f,1,544
1630,2,R,1993-08-29,,,f,14,544
1634,1,QB,1993-09-10,,,f,1,545
1633,2,R,1993-09-12,,,f,14,545
1637,1,QB,1993-09-24,,,f,1,546
1636,2,R,1993-09-26,,,f,14,546
1640,1,QB,1993-10-22,,,f,1,547
1639,2,R,1993-10-24,,,f,14,547
1643,1,QB,1993-11-05,,,f,1,548
1642,2,R,1993-11-07,,,f,14,548
1646,1,QB,1994-03-25,,,f,1,549
1645,2,R,1994-03-27,,,f,14,549
1649,1,QB,1994-04-15,,,f,1,550
1648,2,R,1994-04-17,,,f,14,550
1652,1,QB,1994-04-29,,,f,1,551
1651,2,R,1994-05-01,,,f,14,551
1655,1,QB,1994-05-12,,,f,1,552
1654,2,R,1994-05-15,,,f,14,552
1658,1,QB,1994-05-27,,,f,1,553
1657,2,R,1994-05-29,,,f,14,553
1661,1,QB,1994-06-10,,,f,1,554
1660,2,R,1994-06-12,,,f,14,554
1664,1,QB,1994-07-01,,,f,1,555
1663,2,R,1994-07-03,,,f,14,555
1667,1,QB,1994-07-08,,,f,1,556
1666,2,R,1994-07-10,,,f,14,556
1670,1,QB,1994-07-29,,,f,1,557
1669,2,R,1994-07-31,,,f,14,557
1673,1,QB,1994-08-12,,,f,1,558
1672,2,R,1994-08-14,,,f,14,558
1676,1,QB,1994-08-26,,,f,1,559
1675,2,R,1994-08-28,,,f,14,559
1679,1,QB,1994-09-09,,,f,1,560
1678,2,R,1994-09-11,,,f,14,560
1682,1,QB,1994-09-23,,,f,1,561
1681,2,R,1994-09-25,,,f,14,561
1685,1,QB,1994-10-14,,,f,1,562
1684,2,R,1994-10-16,,,f,14,562
1688,1,QB,1994-11-04,,,f,1,563
1687,2,R,1994-11-06,,,f,14,563
1691,1,QB,1994-11-11,,,f,1,564
1690,2,R,1994-11-13,,,f,14,564
1694,1,QB,1995-03-24,,,f,1,565
1693,2,R,1995-03-26,,,f,14,565
1697,1,QB,1995-04-07,,,f,1,566
1696,2,R,1995-04-09,,,f,14,566
1700,1,QB,1995-04-28,,,f,1,567
1699,2,R,1995-04-30,,,f,14,567
1703,1,QB,1995-05-12,,,f,1,568
1702,2,R,1995-05-14,,,f,14,568
1706,1,QB,1995-05-25,,,f,1,569
1705,2,R,1995-05-28,,,f,14,569
1709,1,QB,1995-06-09,,,f,1,570
1708,2,R,1995-06-11,,,f,14,570
1712,1,QB,1995-06-30,,,f,1,571
1711,2,R,1995-07-02,,,f,14,571
1715,1,QB,1995-07-14,,,f,1,572
1714,2,R,1995-07-16,,,f,14,572
1718,1,QB,1995-07-28,,,f,1,573
1717,2,R,1995-07-30,,,f,14,573
1721,1,QB,1995-08-11,,,f,1,574
1720,2,R,1995-08-13,,,f,14,574
1724,1,QB,1995-08-25,,,f,1,575
1723,2,R,1995-08-27,,,f,14,575
1727,1,QB,1995-09-08,,,f,1,576
1726,2,R,1995-09-10,,,f,14,576
1730,1,QB,1995-09-22,,,f,1,577
1729,2,R,1995-09-24,,,f,14,577
1733,1,QB,1995-09-29,,,f,1,578
1732,2,R,1995-10-01,,,f,14,578
1736,1,QB,1995-10-20,,,f,1,579
1735,2,R,1995-10-22,,,f,14,579
1739,1,QB,1995-10-27,,,f,1,580
1738,2,R,1995-10-29,,,f,14,580
1742,1,QB,1995-11-10,,,f,1,581
1741,2,R,1995-11-12,,,f,14,581
1745,1,QB,1996-03-09,,,f,1,582
1744,2,R,1996-03-10,,,f,14,582
1747,1,QB,1996-03-30,,,f,1,583
1746,2,R,1996-03-31,,,f,14,583
1749,1,QB,1996-04-06,,,f,1,584
1748,2,R,1996-04-07,,,f,14,584
1751,1,QB,1996-04-27,,,f,1,585
1750,2,R,1996-04-28,,,f,14,585
1753,1,QB,1996-05-04,,,f,1,586
1752,2,R,1996-05-05,,,f,14,586
1755,1,QB,1996-05-18,,,f,1,587
1754,2,R,1996-05-19,,,f,14,587
1757,1,QB,1996-06-01,,,f,1,588
1756,2,R,1996-06-02,,,f,14,588
1759,1,QB,1996-06-15,,,f,1,589
1758,2,R,1996-06-16,,,f,14,589
1761,1,QB,1996-06-29,,,f,1,590
1760,2,R,1996-06-30,,,f,14,590
1763,1,QB,1996-07-13,,,f,1,591
1762,2,R,1996-07-14,,,f,14,591
1765,1,QB,1996-07-27,,,f,1,592
1764,2,R,1996-07-28,,,f,14,592
1767,1,QB,1996-08-10,,,f,1,593
1766,2,R,1996-08-11,,,f,14,593
1769,1,QB,1996-08-24,,,f,1,594
1768,2,R,1996-08-25,,,f,14,594
1771,1,QB,1996-09-07,,,f,1,595
1770,2,R,1996-09-08,,,f,14,595
1773,1,QB,1996-09-21,,,f,1,596
1772,2,R,1996-09-22,,,f,14,596
1775,1,QB,1996-10-12,,,f,1,597
1774,2,R,1996-10-13,,,f,14,597
1777,1,QB,1997-03-08,,,f,1,598
1776,2,R,1997-03-09,,,f,14,598
1779,1,QB,1997-03-29,,,f,1,599
1778,2,R,1997-03-30,,,f,14,599
1781,1,QB,1997-04-12,,,f,1,600
1780,2,R,1997-04-13,,,f,14,600
1783,1,QB,1997-04-26,,,f,1,601
1782,2,R,1997-04-27,,,f,14,601
1785,1,QB,1997-05-10,,,f,1,602
1784,2,R,1997-05-11,,,f,14,602
1787,1,QB,1997-05-24,,,f,1,603
1786,2,R,1997-05-25,,,f,14,603
1789,1,QB,1997-06-14,,,f,1,604
1788,2,R,1997-06-15,,,f,14,604
1791,1,QB,1997-06-28,,,f,1,605
1790,2,R,1997-06-29,,,f,14,605
1793,1,QB,1997-07-12,,,f,1,606
1792,2,R,1997-07-13,,,f,14,606
1795,1,QB,1997-07-26,,,f,1,607
1794,2,R,1997-07-27,,,f,14,607
1797,1,QB,1997-08-09,,,f,1,608
1796,2,R,1997-08-10,,,f,14,608
1799,1,QB,1997-08-23,,,f,1,609
1798,2,R,1997-08-24,,,f,14,609
1801,1,QB,1997-09-06,,,f,1,610
1800,2,R,1997-09-07,,,f,14,610
1803,1,QB,1997-09-20,,,f,1,611
1802,2,R,1997-09-21,,,f,14,611
1805,1,QB,1997-09-27,,,f,1,612
1804,2,R,1997-09-28,,,f,14,612
1807,1,QB,1997-10-11,,,f,1,613
1806,2,R,1997-10-12,,,f,14,613
1809,1,QB,1997-10-25,,,f,1,614
1808,2,R,1997-10-26,,,f,14,614
1811,1,QB,1998-03-07,,,f,1,615
1810,2,R,1998-03-08,,,f,14,615
1813,1,QB,1998-03-28,,,f,1,616
1812,2,R,1998-03-29,,,f,14,616
1815,1,QB,1998-04-11,,,f,1,617
1814,2,R,1998-04-12,,,f,14,617
1817,1,QB,1998-04-25,,,f,1,618
1816,2,R,1998-04-26,,,f,14,618
1819,1,QB,1998-05-09,,,f,1,619
1818,2,R,1998-05-10,,,f,14,619
1821,1,QB,1998-05-23,,,f,1,620
1820,2,R,1998-05-24,,,f,14,620
1823,1,QB,1998-06-06,,,f,1,621
1822,2,R,1998-06-07,,,f,14,621
1825,1,QB,1998-06-27,,,f,1,622
1824,2,R,1998-06-28,,,f,14,622
1827,1,QB,1998-07-11,,,f,1,623
1826,2,R,1998-07-12,,,f,14,623
1829,1,QB,1998-07-25,,,f,1,624
1828,2,R,1998-07-26,,,f,14,624
1831,1,QB,1998-08-01,,,f,1,625
1830,2,R,1998-08-02,,,f,14,625
1833,1,QB,1998-08-15,,,f,1,626
1832,2,R,1998-08-16,,,f,14,626
1835,1,QB,1998-08-29,,,f,1,627
1834,2,R,1998-08-30,,,f,14,627
1837,1,QB,1998-09-12,,,f,1,628
1836,2,R,1998-09-13,,,f,14,628
1839,1,QB,1998-09-26,,,f,1,629
1838,2,R,1998-09-27,,,f,14,629
1841,1,QB,1998-10-31,,,f,1,630
1840,2,R,1998-11-01,,,f,14,630
1843,1,QB,1999-03-06,,,f,1,631
1842,2,R,1999-03-07,,,f,14,631
1845,1,QB,1999-04-10,,,f,1,632
1844,2,R,1999-04-11,,,f,14,632
1847,1,QB,1999-05-01,,,f,1,633
1846,2,R,1999-05-02,,,f,14,633
1849,1,QB,1999-05-15,,,f,1,634
1848,2,R,1999-05-16,,,f,14,634
1851,1,QB,1999-05-29,,,f,1,635
1850,2,R,1999-05-30,,,f,14,635
