id,year,round_number,session_number,position,points,win_count,highest_finish,is_eligible,adjustment_type,round_id,season_id,session_id,team_id
2700,1969,10,2,1,80,6,1,t,0,183,,547,116
2701,1969,10,2,2,59,2,1,t,0,183,,547,94
2702,1969,10,2,3,58,2,1,t,0,183,,547,97
2703,1969,10,2,4,37,0,2,t,0,183,,547,104
2704,1969,10,2,5,7,0,3,t,0,183,,547,6
2705,1969,10,2,6,6,0,3,t,0,183,,547,34
2706,1969,10,2,,0,0,7,f,0,183,,547,60
2707,1969,10,2,,0,0,8,f,0,183,,547,105
2708,1969,10,2,,0,0,,f,0,183,,547,118
2709,1969,10,2,,0,0,,f,0,183,,547,107
2710,1969,10,2,,0,0,,f,0,183,,547,95
2711,1969,11,2,1,85,6,1,t,0,184,20,550,116
2712,1969,11,2,2,68,2,1,t,0,184,20,550,97
2713,1969,11,2,3,59,2,1,t,0,184,20,550,94
2714,1969,11,2,4,46,1,1,t,0,184,20,550,104
2715,1969,11,2,5,7,0,3,t,0,184,20,550,34
2716,1969,11,2,6,7,0,3,t,0,184,20,550,6
2717,1969,11,2,,0,0,7,f,0,184,20,550,60
2718,1969,11,2,,0,0,8,f,0,184,20,550,105
2719,1969,11,2,,0,0,,f,0,184,20,550,118
2720,1969,11,2,,0,0,,f,0,184,20,550,107
2721,1969,11,2,,0,0,,f,0,184,20,550,95
2722,1970,1,2,1,9,1,1,t,0,185,,553,83
2723,1970,1,2,2,6,0,2,t,0,185,,553,104
2724,1970,1,2,3,4,0,3,t,0,185,,553,119
2725,1970,1,2,4,3,0,4,t,0,185,,553,111
2726,1970,1,2,5,3,0,5,t,0,185,,553,58
2727,1970,1,2,,0,0,9,f,0,185,,553,34
2728,1970,1,2,,0,0,,f,0,185,,553,6
2729,1970,1,2,,0,0,,f,0,185,,553,85
2730,1970,2,2,1,19,1,1,t,0,186,,556,119
2731,1970,2,2,2,12,0,2,t,0,186,,556,104
2732,1970,2,2,3,9,1,1,t,0,186,,556,83
2733,1970,2,2,4,6,0,4,t,0,186,,556,58
2734,1970,2,2,5,3,0,4,t,0,186,,556,111
2735,1970,2,2,,0,0,9,f,0,186,,556,34
2736,1970,2,2,,0,0,,f,0,186,,556,6
2737,1970,2,2,,0,0,,f,0,186,,556,85
2738,1970,2,2,,0,0,,f,0,186,,556,120
2739,1970,3,2,1,19,1,1,t,0,187,,559,119
2740,1970,3,2,2,17,1,1,t,0,187,,559,58
2741,1970,3,2,3,15,1,1,t,0,187,,559,83
2742,1970,3,2,4,15,0,2,t,0,187,,559,104
2743,1970,3,2,5,7,0,3,t,0,187,,559,111
2744,1970,3,2,6,1,0,6,t,0,187,,559,34
2745,1970,3,2,,0,0,,f,0,187,,559,85
2746,1970,3,2,,0,0,,f,0,187,,559,6
2747,1970,3,2,,0,0,,f,0,187,,559,120
2748,1970,4,2,1,25,1,1,t,0,188,,562,119
2749,1970,4,2,2,17,1,1,t,0,188,,562,83
2750,1970,4,2,3,17,1,1,t,0,188,,562,58
2751,1970,4,2,4,15,0,2,t,0,188,,562,104
2752,1970,4,2,5,12,0,3,t,0,188,,562,111
2753,1970,4,2,6,10,1,1,t,0,188,,562,34
2754,1970,4,2,7,3,0,4,t,0,188,,562,6
2755,1970,4,2,,0,0,,f,0,188,,562,85
2756,1970,4,2,,0,0,,f,0,188,,562,120
2757,1970,5,2,1,31,1,1,t,0,189,,565,119
2758,1970,5,2,2,26,2,1,t,0,189,,565,58
2759,1970,5,2,3,17,1,1,t,0,189,,565,83
2760,1970,5,2,4,16,0,2,t,0,189,,565,104
2761,1970,5,2,5,14,0,3,t,0,189,,565,111
2762,1970,5,2,6,10,1,1,t,0,189,,565,34
2763,1970,5,2,7,10,0,3,t,0,189,,565,6
2764,1970,5,2,,0,0,,f,0,189,,565,85
2765,1970,5,2,,0,0,,f,0,189,,565,120
2766,1970,5,2,,0,0,,f,0,189,,565,121
2767,1970,6,2,1,37,1,1,t,0,190,,568,119
2768,1970,6,2,2,35,3,1,t,0,190,,568,58
2769,1970,6,2,3,21,1,1,t,0,190,,568,83
2770,1970,6,2,4,20,0,2,t,0,190,,568,104
2771,1970,6,2,5,16,0,3,t,0,190,,568,111
2772,1970,6,2,6,10,1,1,t,0,190,,568,34
2773,1970,6,2,7,10,0,3,t,0,190,,568,6
2774,1970,6,2,,0,0,,f,0,190,,568,85
2775,1970,6,2,,0,0,,f,0,190,,568,120
2776,1970,6,2,,0,0,,f,0,190,,568,121
2777,1970,7,2,1,45,4,1,t,0,191,,571,58
2778,1970,7,2,2,39,1,1,t,0,191,,571,119
2779,1970,7,2,3,27,1,1,t,0,191,,571,83
2780,1970,7,2,4,24,0,2,t,0,191,,571,104
2781,1970,7,2,5,16,0,3,t,0,191,,571,111
2782,1970,7,2,6,13,0,3,t,0,191,,571,6
2783,1970,7,2,7,10,1,1,t,0,191,,571,34
2784,1970,7,2,,0,0,,f,0,191,,571,85
2785,1970,7,2,,0,0,,f,0,191,,571,120
2786,1970,7,2,,0,0,,f,0,191,,571,122
2787,1970,7,2,,0,0,,f,0,191,,571,121
2788,1970,8,2,1,57,5,1,t,0,192,,574,58
2789,1970,8,2,2,39,1,1,t,0,192,,574,119
2790,1970,8,2,3,29,1,1,t,0,192,,574,83
2791,1970,8,2,4,28,0,2,t,0,192,,574,104
2792,1970,8,2,5,19,0,2,t,0,192,,574,6
2793,1970,8,2,6,17,0,3,t,0,192,,574,111
2794,1970,8,2,7,10,1,1,t,0,192,,574,34
2795,1970,8,2,,0,0,9,f,0,192,,574,122
2796,1970,8,2,,0,0,,f,0,192,,574,85
2797,1970,8,2,,0,0,,f,0,192,,574,120
2798,1970,8,2,,0,0,,f,0,192,,574,121
2799,1970,9,2,1,57,5,1,t,0,193,,577,58
2800,1970,9,2,2,39,1,1,t,0,193,,577,119
2801,1970,9,2,3,34,1,1,t,0,193,,577,6
2802,1970,9,2,4,33,1,1,t,0,193,,577,83
2803,1970,9,2,5,28,0,2,t,0,193,,577,104
2804,1970,9,2,6,18,0,3,t,0,193,,577,111
2805,1970,9,2,7,15,1,1,t,0,193,,577,34
2806,1970,9,2,,0,0,9,f,0,193,,577,122
2807,1970,9,2,,0,0,12,f,0,193,,577,120
2808,1970,9,2,,0,0,,f,0,193,,577,85
2809,1970,9,2,,0,0,,f,0,193,,577,121
2810,1970,10,2,1,57,5,1,t,0,194,,580,58
2811,1970,10,2,2,46,1,1,t,0,194,,580,119
2812,1970,10,2,3,43,2,1,t,0,194,,580,6
2813,1970,10,2,4,35,1,1,t,0,194,,580,83
2814,1970,10,2,5,31,0,2,t,0,194,,580,104
2815,1970,10,2,6,22,0,3,t,0,194,,580,111
2816,1970,10,2,7,15,1,1,t,0,194,,580,34
2817,1970,10,2,,0,0,8,f,0,194,,580,120
2818,1970,10,2,,0,0,9,f,0,194,,580,122
2819,1970,10,2,,0,0,,f,0,194,,580,85
2820,1970,10,2,,0,0,,f,0,194,,580,121
2821,1970,11,2,1,58,3,1,t,0,195,,583,6
2822,1970,11,2,2,57,5,1,t,0,195,,583,58
2823,1970,11,2,3,50,1,1,t,0,195,,583,119
2824,1970,11,2,4,35,1,1,t,0,195,,583,83
2825,1970,11,2,5,32,0,2,t,0,195,,583,104
2826,1970,11,2,6,22,0,3,t,0,195,,583,111
2827,1970,11,2,7,18,1,1,t,0,195,,583,34
2828,1970,11,2,8,2,0,5,t,0,195,,583,122
2829,1970,11,2,,0,0,8,f,0,195,,583,120
2830,1970,11,2,,0,0,,f,0,195,,583,85
2831,1970,11,2,,0,0,,f,0,195,,583,123
2832,1970,11,2,,0,0,,f,0,195,,583,121
2833,1970,12,2,1,70,6,1,t,0,196,,586,58
2834,1970,12,2,2,61,3,1,t,0,196,,586,6
2835,1970,12,2,3,52,1,1,t,0,196,,586,119
2836,1970,12,2,4,35,1,1,t,0,196,,586,83
2837,1970,12,2,5,32,0,2,t,0,196,,586,104
2838,1970,12,2,6,24,1,1,t,0,196,,586,34
2839,1970,12,2,7,22,0,3,t,0,196,,586,111
2840,1970,12,2,8,3,0,5,t,0,196,,586,122
2841,1970,12,2,,0,0,8,f,0,196,,586,120
2842,1970,12,2,,0,0,,f,0,196,,586,85
2843,1970,12,2,,0,0,,f,0,196,,586,123
2844,1970,12,2,,0,0,,f,0,196,,586,121
2845,1970,13,2,1,76,4,1,t,0,197,21,589,6
2846,1970,13,2,2,70,6,1,t,0,197,21,589,58
2847,1970,13,2,3,55,1,1,t,0,197,21,589,119
2848,1970,13,2,4,36,0,2,t,0,197,21,589,104
2849,1970,13,2,5,35,1,1,t,0,197,21,589,83
2850,1970,13,2,6,25,1,1,t,0,197,21,589,34
2851,1970,13,2,7,24,0,3,t,0,197,21,589,111
2852,1970,13,2,8,3,0,5,t,0,197,21,589,122
2853,1970,13,2,,0,0,8,f,0,197,21,589,120
2854,1970,13,2,,0,0,,f,0,197,21,589,85
2855,1970,13,2,,0,0,,f,0,197,21,589,123
2856,1970,13,2,,0,0,,f,0,197,21,589,121
2857,1971,1,2,1,13,1,1,t,0,198,,592,6
2858,1971,1,2,2,6,0,2,t,0,198,,592,123
2859,1971,1,2,3,3,0,4,t,0,198,,592,94
2860,1971,1,2,4,2,0,5,t,0,198,,592,111
2861,1971,1,2,5,1,0,6,t,0,198,,592,117
2862,1971,1,2,,0,0,7,f,0,198,,592,122
2863,1971,1,2,,0,0,9,f,0,198,,592,83
2864,1971,1,2,,0,0,10,f,0,198,,592,124
2865,1971,1,2,,0,0,13,f,0,198,,592,125
2866,1971,1,2,,0,0,,f,0,198,,592,34
2867,1971,2,2,1,19,1,1,t,0,199,,595,6
2868,1971,2,2,2,15,1,1,t,0,199,,595,123
2869,1971,2,2,3,7,0,3,t,0,199,,595,111
2870,1971,2,2,4,3,0,4,t,0,199,,595,34
2871,1971,2,2,5,3,0,4,t,0,199,,595,94
2872,1971,2,2,6,3,0,5,t,0,199,,595,117
2873,1971,2,2,,0,0,7,f,0,199,,595,122
2874,1971,2,2,,0,0,9,f,0,199,,595,83
2875,1971,2,2,,0,0,10,f,0,199,,595,124
2876,1971,2,2,,0,0,13,f,0,199,,595,125
2877,1971,3,2,1,24,2,1,t,0,200,,598,123
2878,1971,3,2,2,23,1,1,t,0,200,,598,6
2879,1971,3,2,3,7,0,3,t,0,200,,598,111
2880,1971,3,2,4,6,0,2,t,0,200,,598,124
2881,1971,3,2,5,6,0,4,t,0,200,,598,117
2882,1971,3,2,6,5,0,4,t,0,200,,598,94
2883,1971,3,2,7,3,0,4,t,0,200,,598,34
2884,1971,3,2,8,1,0,6,t,0,200,,598,122
2885,1971,3,2,,0,0,9,f,0,200,,598,83
2886,1971,3,2,,0,0,13,f,0,200,,598,125
2887,1971,4,2,1,36,2,1,t,0,201,,601,6
2888,1971,4,2,2,24,2,1,t,0,201,,601,123
2889,1971,4,2,3,10,0,2,t,0,201,,601,34
2890,1971,4,2,4,9,0,2,t,0,201,,601,124
2891,1971,4,2,5,7,0,3,t,0,201,,601,111
2892,1971,4,2,6,6,0,4,t,0,201,,601,117
2893,1971,4,2,7,5,0,4,t,0,201,,601,94
2894,1971,4,2,8,3,0,5,t,0,201,,601,122
2895,1971,4,2,,0,0,9,f,0,201,,601,83
2896,1971,4,2,,0,0,13,f,0,201,,601,125
2897,1971,4,2,,0,0,,f,0,201,,601,126
2898,1971,5,2,1,39,3,1,t,0,202,,604,123
2899,1971,5,2,2,36,2,1,t,0,202,,604,6
2900,1971,5,2,3,13,0,2,t,0,202,,604,34
2901,1971,5,2,4,10,0,3,t,0,202,,604,94
2902,1971,5,2,5,9,0,2,t,0,202,,604,124
2903,1971,5,2,6,9,0,3,t,0,202,,604,111
2904,1971,5,2,7,6,0,4,t,0,202,,604,117
2905,1971,5,2,8,3,0,5,t,0,202,,604,122
2906,1971,5,2,,0,0,9,f,0,202,,604,83
2907,1971,5,2,,0,0,13,f,0,202,,604,125
2908,1971,5,2,,0,0,,f,0,202,,604,126
2909,1971,6,2,1,48,4,1,t,0,203,,607,123
2910,1971,6,2,2,36,2,1,t,0,203,,607,6
2911,1971,6,2,3,18,0,2,t,0,203,,607,124
2912,1971,6,2,4,14,0,3,t,0,203,,607,94
2913,1971,6,2,5,13,0,2,t,0,203,,607,34
2914,1971,6,2,6,9,0,3,t,0,203,,607,111
2915,1971,6,2,7,6,0,4,t,0,203,,607,117
2916,1971,6,2,8,6,0,5,t,0,203,,607,122
2917,1971,6,2,,0,0,9,f,0,203,,607,83
2918,1971,6,2,,0,0,13,f,0,203,,607,125
2919,1971,6,2,,0,0,,f,0,203,,607,126
2920,1971,7,2,1,63,5,1,t,0,204,,610,123
2921,1971,7,2,2,43,2,1,t,0,204,,610,6
2922,1971,7,2,3,20,0,2,t,0,204,,610,124
2923,1971,7,2,4,14,0,3,t,0,204,,610,94
2924,1971,7,2,5,13,0,2,t,0,204,,610,34
2925,1971,7,2,6,9,0,3,t,0,204,,610,111
2926,1971,7,2,7,6,0,4,t,0,204,,610,117
2927,1971,7,2,8,6,0,5,t,0,204,,610,122
2928,1971,7,2,9,1,0,6,t,0,204,,610,83
2929,1971,7,2,,0,0,12,f,0,204,,610,125
2930,1971,7,2,,0,0,,f,0,204,,610,126
2931,1971,8,2,1,63,5,1,t,0,205,,613,123
2932,1971,8,2,2,43,2,1,t,0,205,,613,6
2933,1971,8,2,3,23,0,2,t,0,205,,613,94
2934,1971,8,2,4,22,1,1,t,0,205,,613,34
2935,1971,8,2,5,21,0,2,t,0,205,,613,124
2936,1971,8,2,6,9,0,3,t,0,205,,613,111
2937,1971,8,2,7,7,0,3,t,0,205,,613,83
2938,1971,8,2,8,6,0,4,t,0,205,,613,117
2939,1971,8,2,9,6,0,5,t,0,205,,613,122
2940,1971,8,2,,0,0,12,f,0,205,,613,125
2941,1971,8,2,,0,0,,f,0,205,,613,126
2942,1971,9,2,1,67,5,1,t,0,206,,616,123
2943,1971,9,2,2,43,2,1,t,0,206,,616,6
2944,1971,9,2,3,33,2,1,t,0,206,,616,34
2945,1971,9,2,4,27,0,2,t,0,206,,616,124
2946,1971,9,2,5,23,0,2,t,0,206,,616,94
2947,1971,9,2,6,10,0,3,t,0,206,,616,111
2948,1971,9,2,7,9,0,4,t,0,206,,616,122
2949,1971,9,2,8,7,0,3,t,0,206,,616,83
2950,1971,9,2,9,6,0,4,t,0,206,,616,117
2951,1971,9,2,,0,0,8,f,0,206,,616,126
2952,1971,9,2,,0,0,12,f,0,206,,616,125
2953,1971,9,2,,0,0,,f,0,206,,616,121
2954,1971,10,2,1,77,6,1,t,0,207,,619,123
2955,1971,10,2,2,43,2,1,t,0,207,,619,6
2956,1971,10,2,3,33,2,1,t,0,207,,619,34
2957,1971,10,2,4,33,0,2,t,0,207,,619,124
2958,1971,10,2,5,25,0,2,t,0,207,,619,94
2959,1971,10,2,6,13,0,3,t,0,207,,619,117
2960,1971,10,2,7,10,0,3,t,0,207,,619,111
2961,1971,10,2,8,9,0,4,t,0,207,,619,122
2962,1971,10,2,9,7,0,3,t,0,207,,619,83
2963,1971,10,2,,0,0,8,f,0,207,,619,126
2964,1971,10,2,,0,0,12,f,0,207,,619,125
2965,1971,10,2,,0,0,,f,0,207,,619,121
2966,1971,11,2,1,88,7,1,t,0,208,22,622,123
2967,1971,11,2,2,44,2,1,t,0,208,22,622,6
2968,1971,11,2,3,42,2,1,t,0,208,22,622,34
2969,1971,11,2,4,37,0,2,t,0,208,22,622,124
2970,1971,11,2,5,25,0,2,t,0,208,22,622,94
2971,1971,11,2,6,13,0,3,t,0,208,22,622,117
2972,1971,11,2,7,10,0,3,t,0,208,22,622,111
2973,1971,11,2,8,9,0,4,t,0,208,22,622,122
2974,1971,11,2,9,7,0,3,t,0,208,22,622,83
2975,1971,11,2,,0,0,8,f,0,208,22,622,126
2976,1971,11,2,,0,0,11,f,0,208,22,622,125
2977,1971,11,2,,0,0,,f,0,208,22,622,121
2978,1972,1,2,1,9,1,1,t,0,209,,625,123
2979,1972,1,2,2,7,0,3,t,0,209,,625,6
2980,1972,1,2,3,6,0,2,t,0,209,,625,117
2981,1972,1,2,4,2,0,5,t,0,209,,625,122
2982,1972,1,2,5,1,0,6,t,0,209,,625,119
2983,1972,1,2,,0,0,7,f,0,209,,625,83
2984,1972,1,2,,0,0,9,f,0,209,,625,34
2985,1972,1,2,,0,0,,f,0,209,,625,58
2986,1972,1,2,,0,0,,f,0,209,,625,111
2987,1972,2,2,1,19,1,1,t,0,210,,628,117
2988,1972,2,2,2,10,0,3,t,0,210,,628,6
2989,1972,2,2,3,9,1,1,t,0,210,,628,123
2990,1972,2,2,4,6,0,2,t,0,210,,628,58
2991,1972,2,2,5,3,0,5,t,0,210,,628,119
2992,1972,2,2,6,2,0,5,t,0,210,,628,122
2993,1972,2,2,7,1,0,6,t,0,210,,628,83
2994,1972,2,2,,0,0,9,f,0,210,,628,34
2995,1972,2,2,,0,0,15,f,0,210,,628,111
2996,1972,3,2,1,21,1,1,t,0,211,,631,117
2997,1972,3,2,2,20,0,2,t,0,211,,631,6
2998,1972,3,2,3,15,1,1,t,0,211,,631,58
2999,1972,3,2,4,9,1,1,t,0,211,,631,123
3000,1972,3,2,5,5,0,4,t,0,211,,631,122
3001,1972,3,2,6,4,0,5,t,0,211,,631,119
3002,1972,3,2,7,1,0,6,t,0,211,,631,83
3003,1972,3,2,,0,0,9,f,0,211,,631,34
3004,1972,3,2,,0,0,15,f,0,211,,631,111
3005,1972,4,2,1,26,0,2,t,0,212,,634,6
3006,1972,4,2,2,23,1,1,t,0,212,,634,117
3007,1972,4,2,3,19,1,1,t,0,212,,634,58
3008,1972,4,2,4,12,1,1,t,0,212,,634,123
3009,1972,4,2,5,9,1,1,t,0,212,,634,34
3010,1972,4,2,6,5,0,4,t,0,212,,634,122
3011,1972,4,2,7,4,0,5,t,0,212,,634,119
3012,1972,4,2,8,1,0,6,t,0,212,,634,83
3013,1972,4,2,9,1,0,6,t,0,212,,634,111
3014,1972,5,2,1,28,2,1,t,0,213,,637,58
3015,1972,5,2,2,27,1,1,t,0,213,,637,117
3016,1972,5,2,3,26,0,2,t,0,213,,637,6
3017,1972,5,2,4,18,1,1,t,0,213,,637,123
3018,1972,5,2,5,9,1,1,t,0,213,,637,34
3019,1972,5,2,6,8,0,4,t,0,213,,637,122
3020,1972,5,2,7,6,0,5,t,0,213,,637,119
3021,1972,5,2,8,2,0,6,t,0,213,,637,111
3022,1972,5,2,9,1,0,6,t,0,213,,637,83
3023,1972,5,2,,0,0,,f,0,213,,637,127
3024,1972,6,2,1,34,2,1,t,0,214,,640,58
3025,1972,6,2,2,30,2,1,t,0,214,,640,123
3026,1972,6,2,3,27,1,1,t,0,214,,640,117
3027,1972,6,2,4,26,0,2,t,0,214,,640,6
3028,1972,6,2,5,9,1,1,t,0,214,,640,34
3029,1972,6,2,6,9,0,4,t,0,214,,640,122
3030,1972,6,2,7,8,0,5,t,0,214,,640,119
3031,1972,6,2,8,6,0,3,t,0,214,,640,111
3032,1972,6,2,9,1,0,6,t,0,214,,640,83
3033,1972,6,2,,0,0,,f,0,214,,640,127
3034,1972,7,2,1,43,3,1,t,0,215,,643,58
3035,1972,7,2,2,36,2,1,t,0,215,,643,123
3036,1972,7,2,3,33,1,1,t,0,215,,643,117
3037,1972,7,2,4,27,0,2,t,0,215,,643,6
3038,1972,7,2,5,9,1,1,t,0,215,,643,34
3039,1972,7,2,6,9,0,3,t,0,215,,643,111
3040,1972,7,2,7,9,0,4,t,0,215,,643,122
3041,1972,7,2,8,8,0,5,t,0,215,,643,119
3042,1972,7,2,9,1,0,6,t,0,215,,643,83
3043,1972,7,2,,0,0,,f,0,215,,643,127
3044,1972,7,2,,0,0,,f,0,215,,643,128
3045,1972,8,2,1,43,3,1,t,0,216,,646,58
3046,1972,8,2,2,42,1,1,t,0,216,,646,6
3047,1972,8,2,3,36,2,1,t,0,216,,646,123
3048,1972,8,2,4,35,1,1,t,0,216,,646,117
3049,1972,8,2,5,12,1,1,t,0,216,,646,34
3050,1972,8,2,6,12,0,3,t,0,216,,646,119
3051,1972,8,2,7,9,0,3,t,0,216,,646,111
3052,1972,8,2,8,9,0,4,t,0,216,,646,122
3053,1972,8,2,9,2,0,6,t,0,216,,646,83
3054,1972,8,2,,0,0,,f,0,216,,646,127
3055,1972,8,2,,0,0,,f,0,216,,646,128
3056,1972,9,2,1,52,4,1,t,0,217,,649,58
3057,1972,9,2,2,45,1,1,t,0,217,,649,117
3058,1972,9,2,3,42,1,1,t,0,217,,649,6
3059,1972,9,2,4,36,2,1,t,0,217,,649,123
3060,1972,9,2,5,13,1,1,t,0,217,,649,34
3061,1972,9,2,6,12,0,3,t,0,217,,649,119
3062,1972,9,2,7,12,0,4,t,0,217,,649,122
3063,1972,9,2,8,11,0,3,t,0,217,,649,111
3064,1972,9,2,9,2,0,6,t,0,217,,649,83
3065,1972,9,2,,0,0,,f,0,217,,649,127
3066,1972,9,2,,0,0,,f,0,217,,649,129
3067,1972,9,2,,0,0,,f,0,217,,649,128
3068,1972,10,2,1,61,5,1,t,0,218,,652,58
3069,1972,10,2,2,52,1,1,t,0,218,,652,117
3070,1972,10,2,3,42,1,1,t,0,218,,652,6
3071,1972,10,2,4,36,2,1,t,0,218,,652,123
3072,1972,10,2,5,18,0,2,t,0,218,,652,122
3073,1972,10,2,6,14,1,1,t,0,218,,652,34
3074,1972,10,2,7,12,0,3,t,0,218,,652,119
3075,1972,10,2,8,11,0,3,t,0,218,,652,111
3076,1972,10,2,9,4,0,5,t,0,218,,652,83
3077,1972,10,2,,0,0,,f,0,218,,652,127
3078,1972,10,2,,0,0,,f,0,218,,652,129
3079,1972,10,2,,0,0,,f,0,218,,652,128
3080,1972,11,2,1,62,1,1,t,0,219,,655,117
3081,1972,11,2,2,61,5,1,t,0,219,,655,58
3082,1972,11,2,3,45,3,1,t,0,219,,655,123
3083,1972,11,2,4,44,1,1,t,0,219,,655,6
3084,1972,11,2,5,18,0,2,t,0,219,,655,122
3085,1972,11,2,6,14,1,1,t,0,219,,655,34
3086,1972,11,2,7,12,0,3,t,0,219,,655,111
3087,1972,11,2,8,12,0,3,t,0,219,,655,119
3088,1972,11,2,9,7,0,4,t,0,219,,655,83
3089,1972,11,2,,0,0,,f,0,219,,655,127
3090,1972,11,2,,0,0,,f,0,219,,655,129
3091,1972,11,2,,0,0,,f,0,219,,655,128
3092,1972,12,2,1,66,1,1,t,0,220,23,658,117
3093,1972,12,2,2,61,5,1,t,0,220,23,658,58
3094,1972,12,2,3,60,4,1,t,0,220,23,658,123
3095,1972,12,2,4,47,1,1,t,0,220,23,658,6
3096,1972,12,2,5,18,0,2,t,0,220,23,658,122
3097,1972,12,2,6,15,0,3,t,0,220,23,658,119
3098,1972,12,2,7,14,1,1,t,0,220,23,658,34
3099,1972,12,2,8,12,0,3,t,0,220,23,658,111
3100,1972,12,2,9,7,0,4,t,0,220,23,658,83
3101,1972,12,2,,0,0,,f,0,220,23,658,127
3102,1972,12,2,,0,0,,f,0,220,23,658,129
3103,1972,12,2,,0,0,,f,0,220,23,658,128
3104,1973,1,2,1,10,0,2,t,0,221,,661,123
3105,1973,1,2,2,9,1,1,t,0,221,,661,58
3106,1973,1,2,3,3,0,4,t,0,221,,661,6
3107,1973,1,2,4,2,0,5,t,0,221,,661,117
3108,1973,1,2,5,1,0,6,t,0,221,,661,83
3109,1973,1,2,,0,0,7,f,0,221,,661,34
3110,1973,1,2,,0,0,10,f,0,221,,661,119
3111,1973,1,2,,0,0,,f,0,221,,661,130
3112,1973,1,2,,0,0,,f,0,221,,661,122
3113,1973,2,2,1,18,2,1,t,0,222,,664,58
3114,1973,2,2,2,16,0,2,t,0,222,,664,123
3115,1973,2,2,3,8,0,4,t,0,222,,664,6
3116,1973,2,2,4,6,0,3,t,0,222,,664,117
3117,1973,2,2,5,1,0,6,t,0,222,,664,34
3118,1973,2,2,6,1,0,6,t,0,222,,664,83
3119,1973,2,2,,0,0,7,f,0,222,,664,130
3120,1973,2,2,,0,0,10,f,0,222,,664,119
3121,1973,2,2,,0,0,12,f,0,222,,664,122
3122,1973,3,2,1,25,1,1,t,0,223,,667,123
3123,1973,3,2,2,22,2,1,t,0,223,,667,58
3124,1973,3,2,3,14,0,2,t,0,223,,667,117
3125,1973,3,2,4,11,0,4,t,0,223,,667,6
3126,1973,3,2,5,1,0,6,t,0,223,,667,34
3127,1973,3,2,6,1,0,6,t,0,223,,667,83
3128,1973,3,2,7,1,0,6,t,0,223,,667,131
3129,1973,3,2,,0,0,7,f,0,223,,667,130
3130,1973,3,2,,0,0,8,f,0,223,,667,122
3131,1973,3,2,,0,0,10,f,0,223,,667,119
3132,1973,4,2,1,31,3,1,t,0,224,,670,58
3133,1973,4,2,2,31,1,1,t,0,224,,670,123
3134,1973,4,2,3,18,0,2,t,0,224,,670,117
3135,1973,4,2,4,11,0,4,t,0,224,,670,6
3136,1973,4,2,5,5,0,3,t,0,224,,670,131
3137,1973,4,2,6,3,0,5,t,0,224,,670,34
3138,1973,4,2,7,1,0,6,t,0,224,,670,83
3139,1973,4,2,,0,0,7,f,0,224,,670,119
3140,1973,4,2,,0,0,7,f,0,224,,670,130
3141,1973,4,2,,0,0,8,f,0,224,,670,122
3142,1973,5,2,1,46,2,1,t,0,225,,673,123
3143,1973,5,2,2,35,3,1,t,0,225,,673,58
3144,1973,5,2,3,18,0,2,t,0,225,,673,117
3145,1973,5,2,4,11,0,4,t,0,225,,673,6
3146,1973,5,2,5,5,0,3,t,0,225,,673,131
3147,1973,5,2,6,5,0,5,t,0,225,,673,34
3148,1973,5,2,7,4,0,4,t,0,225,,673,83
3149,1973,5,2,8,1,0,6,t,0,225,,673,127
3150,1973,5,2,,0,0,7,f,0,225,,673,119
3151,1973,5,2,,0,0,7,f,0,225,,673,130
3152,1973,5,2,,0,0,8,f,0,225,,673,122
3153,1973,6,2,1,58,3,1,t,0,226,,676,123
3154,1973,6,2,2,45,3,1,t,0,226,,676,58
3155,1973,6,2,3,21,0,2,t,0,226,,676,117
3156,1973,6,2,4,11,0,4,t,0,226,,676,6
3157,1973,6,2,5,5,0,3,t,0,226,,676,131
3158,1973,6,2,6,5,0,5,t,0,226,,676,34
3159,1973,6,2,7,4,0,4,t,0,226,,676,83
3160,1973,6,2,8,1,0,6,t,0,226,,676,127
3161,1973,6,2,,0,0,7,f,0,226,,676,119
3162,1973,6,2,,0,0,7,f,0,226,,676,130
3163,1973,6,2,,0,0,8,f,0,226,,676,122
3164,1973,7,2,1,58,3,1,t,0,227,,679,123
3165,1973,7,2,2,47,3,1,t,0,227,,679,58
3166,1973,7,2,3,30,1,1,t,0,227,,679,117
3167,1973,7,2,4,12,0,4,t,0,227,,679,6
3168,1973,7,2,5,7,0,4,t,0,227,,679,83
3169,1973,7,2,6,5,0,3,t,0,227,,679,131
3170,1973,7,2,7,5,0,5,t,0,227,,679,34
3171,1973,7,2,8,1,0,6,t,0,227,,679,127
3172,1973,7,2,,0,0,7,f,0,227,,679,119
3173,1973,7,2,,0,0,7,f,0,227,,679,130
3174,1973,7,2,,0,0,8,f,0,227,,679,122
3175,1973,8,2,1,67,3,1,t,0,228,,682,123
3176,1973,8,2,2,56,4,1,t,0,228,,682,58
3177,1973,8,2,3,30,1,1,t,0,228,,682,117
3178,1973,8,2,4,14,0,4,t,0,228,,682,6
3179,1973,8,2,5,11,0,3,t,0,228,,682,83
3180,1973,8,2,6,5,0,3,t,0,228,,682,131
3181,1973,8,2,7,5,0,5,t,0,228,,682,34
3182,1973,8,2,8,1,0,6,t,0,228,,682,119
3183,1973,8,2,9,1,0,6,t,0,228,,682,127
3184,1973,8,2,,0,0,7,f,0,228,,682,130
3185,1973,8,2,,0,0,8,f,0,228,,682,122
